"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
35599954,"AMAZING LOCATION IN WILLIASMBURG",206722794,"Martin","Brooklyn","Williamsburg",40.70823,-73.95702,"Entire home/apt",168,2,4,"2019-07-06",4,1,154
16394179,"Private Bedroom + Shared House",101809002,"Tak","Brooklyn","Brownsville",40.65958,-73.91113,"Private room",28,1,7,"2017-03-01",0.23,1,0
19452119,"Huge Modern Room in a Large Apartment - Manhattan",90531014,"Nabeela","Manhattan","East Harlem",40.78565,-73.9436,"Private room",100,2,10,"2019-01-01",0.42,1,66
13217609,"Bright Guest Room with Balcony, Harlem",1514100,"Wasim","Manhattan","Harlem",40.80991,-73.94597,"Private room",149,3,16,"2019-06-28",0.59,1,333
34420605,"Great Apartment spacious quiet neighborhood 2BedR",178689185,"Shem","Brooklyn","Prospect-Lefferts Gardens",40.66371,-73.94351,"Entire home/apt",125,4,3,"2019-05-27",1.64,1,145
4782243,"Charming LES studio w/ BBQ patio",2715121,"Miriam","Manhattan","Lower East Side",40.71801,-73.99078,"Entire home/apt",180,1,5,"2016-05-22",0.09,1,0
22280395,"Chinatown Super-host Quarters",4189538,"Kevin","Manhattan","Two Bridges",40.71107,-73.99605,"Entire home/apt",109,3,27,"2019-01-01",1.46,1,0
34780437,"Great Private Room with 2 Beds Near Metro",222252623,"Lisa And Julian","Brooklyn","Bedford-Stuyvesant",40.69418,-73.94409,"Private room",68,2,2,"2019-06-23",1.28,3,0
4549627,"Large Room with Private Bathroom",2748575,"Charlotte","Manhattan","Hell's Kitchen",40.75506,-73.99622,"Private room",129,4,0,"",NA,1,0
267435,"Large Sunny Bedroom in QNS NYC",1402454,"Jocelin","Queens","Rego Park",40.73349,-73.86009,"Private room",55,1,38,"2019-07-01",0.85,1,0
36359394,"Madeline’s Place",135363269,"Hal","Brooklyn","Sunset Park",40.64372,-74.00656,"Entire home/apt",120,3,0,"",NA,1,320
22088409,"Bronx Native Son Apartment",37260534,"Cory","Bronx","Norwood",40.87491,-73.87575,"Private room",87,2,1,"2017-12-20",0.05,1,0
2150727,"1500 sq ft apt sleeps 8 - SuperBowl",5579700,"Steve","Manhattan","Gramercy",40.73545,-73.98238,"Entire home/apt",2000,1,0,"",NA,1,0
3817216,"Doorman nice 1bd/ United Nations!!",1475015,"Mike","Manhattan","Murray Hill",40.74915,-73.97196,"Entire home/apt",87,30,7,"2019-05-31",0.12,52,340
27524646,"Double, Cozy Room only 20 min to NYC",130074377,"Eliana","Queens","Ridgewood",40.70134,-73.909,"Private room",89,1,28,"2019-07-06",2.6,2,212
33680582,"Beautiful Apt in the Heart of the Upper East Side",245174862,"Alexandra","Manhattan","Upper East Side",40.78091,-73.95384,"Entire home/apt",175,2,0,"",NA,1,38
36080238,"Brand new cozy 1 bedroom apartment in Brooklyn",164701861,"Brenda","Brooklyn","East New York",40.67451,-73.88806,"Entire home/apt",100,3,0,"",NA,2,112
20755500,"SUNNY + MODERN NEW 1 BEDROOM APARTMENT IN BEDSTUY",1180050,"Shawn","Brooklyn","Bedford-Stuyvesant",40.6918,-73.95151,"Entire home/apt",200,4,2,"2017-11-15",0.09,1,0
28517278,"Williamsburg Brooklyn Apartment",215239210,"Brit","Brooklyn","Williamsburg",40.71528,-73.94331,"Entire home/apt",150,2,14,"2019-06-21",1.45,1,2
6041875,"Harlem 2bdr apt",30354475,"Pepper","Manhattan","East Harlem",40.8124,-73.9347,"Entire home/apt",150,2,0,"",NA,1,0
29612338,"Instagrammers Dream Loft",1286471,"Peter","Brooklyn","Bedford-Stuyvesant",40.69487,-73.95583,"Entire home/apt",200,2,1,"2019-05-27",0.68,1,6
19984925,"Private room (cozy and clean) Manhattan NYC",138515591,"Anna Chiara","Manhattan","East Harlem",40.80356,-73.94034,"Private room",41,30,5,"2019-05-04",0.24,4,211
36001911,"Spectacular Views of NYC - 54th Floor Corner Apt",89394733,"Alan And Beckie","Manhattan","Chelsea",40.75003,-74.01455,"Entire home/apt",250,90,0,"",NA,1,244
19859179,"Cozy, Quite, Private, Near LGA",39134890,"Di","Queens","Elmhurst",40.74083,-73.88523,"Private room",39,3,25,"2018-07-17",1.22,1,0
13248565,"COZY 1 BEDROOM APARTMENT",74489237,"Carmen","Bronx","Tremont",40.84268,-73.89294,"Entire home/apt",68,1,0,"",NA,1,0
26668018,"Prime Location Cozy, Posh,  Upper East Side Room 2",200465032,"Jack","Manhattan","Upper East Side",40.78352,-73.95275,"Private room",120,2,57,"2019-07-01",4.76,3,351
17797691,"Manhattan Art Haven",70543663,"Kelli","Manhattan","Upper East Side",40.76999,-73.94928,"Entire home/apt",95,1,89,"2019-06-21",3.72,1,0
31121622,"Artists Home and Studio in Gramercy Park 2",307241,"E. Adam","Manhattan","Gramercy",40.73583,-73.98037,"Entire home/apt",155,3,18,"2019-06-21",3.1,1,70
23468785,"Luxe Master Bdrm Chelsea Doorman Gym/RoofDeck/Elev",19043062,"Regi","Manhattan","Chelsea",40.74085,-74.00379,"Private room",80,4,34,"2019-06-28",2.24,2,20
5893277,"Enjoy Views of NYC Skyline",30606207,"Liza","Queens","Ditmars Steinway",40.77842,-73.92549,"Private room",175,30,5,"2019-03-25",0.31,1,283
29238906,"Garden apartment in historic Brooklyn townhouse.",6701152,"Jenny","Brooklyn","Bedford-Stuyvesant",40.68982,-73.95818,"Entire home/apt",135,3,18,"2019-07-07",2.19,1,307
10546729,"Beautiful bright modern apartment",1520623,"Bec","Brooklyn","Columbia St",40.68591,-74.00164,"Entire home/apt",120,7,0,"",NA,1,0
23992737,"Big Room in Quiet Neighborhood",4841646,"Esmee","Queens","Elmhurst",40.72806,-73.87572,"Private room",40,1,24,"2018-10-28",1.68,1,0
1209921,"Authentic NYC Living 2",622855,"Rodney","Brooklyn","Bedford-Stuyvesant",40.68272,-73.92885,"Entire home/apt",99,3,68,"2019-06-26",0.97,2,270
17855771,"Sunny room in spacious Williamsburg Loft!",34745360,"Anna","Brooklyn","Williamsburg",40.71647,-73.95971,"Private room",65,20,1,"2017-06-01",0.04,2,0
2069359,"New 1BR + 1BA with Private Entrance",347642,"Jullien","Brooklyn","Bedford-Stuyvesant",40.67828,-73.92965,"Private room",80,3,130,"2019-06-10",2,3,220
13630755,"Apartment Available in Bay Ridge Brooklyn",79020870,"Sharn","Brooklyn","Fort Hamilton",40.62106,-74.03384,"Shared room",179,1,0,"",NA,1,0
16651519,"Newly renovated 1BR apartment, 25 min to Manhattan",3019912,"Michael And Meredith","Brooklyn","Sunset Park",40.65944,-73.98898,"Entire home/apt",160,30,36,"2019-06-10",1.21,1,53
9136814,"NYC Midtown APT near Time Square",44034234,"Jay","Manhattan","Hell's Kitchen",40.75911,-73.98932,"Entire home/apt",185,6,10,"2018-11-27",0.23,1,0
29138655,"RENOVATED LUXURY 3BR 3BATH ON LITTLE WEST STREET",200380610,"Pranjal","Manhattan","Battery Park City",40.70587,-74.01773,"Entire home/apt",433,180,0,"",NA,65,364
25192722,"Clean, Conscious, Plant-Based Home in Bed-Stuy",6735192,"Henry","Brooklyn","Bedford-Stuyvesant",40.68195,-73.94827,"Private room",55,3,23,"2019-04-17",1.69,1,0
29391852,"Room in heart of Bushwick with private entrance",131305000,"David","Brooklyn","Bushwick",40.69552,-73.91165,"Private room",65,3,16,"2019-06-17",1.82,1,74
18774244,"FURNISHED * ONE BED * DOORMAN * LUXURY * GYM *",60511673,"Natie","Manhattan","Theater District",40.76044,-73.98321,"Entire home/apt",399,10,0,"",NA,1,64
2359340,"ART COLLECTORS APARTMENT - TIMES SQUARE-10TH AV.",3793026,"Andreas","Manhattan","Hell's Kitchen",40.76349,-73.98985,"Entire home/apt",250,5,176,"2018-10-08",2.72,1,0
24307675,"Luxury Apartment right on Union Square!",183375315,"Brandon","Manhattan","East Village",40.73389,-73.99083,"Entire home/apt",220,4,13,"2019-06-30",0.93,1,2
26123841,"East Village Authentic Loft Living Apt",4227314,"Alex","Manhattan","East Village",40.72204,-73.98151,"Private room",90,3,28,"2019-06-24",2.26,1,6
36445280,"Spacious, simple, private bath",62784258,"Eliana","Manhattan","Harlem",40.81951,-73.94161,"Private room",50,1,0,"",NA,1,21
18615903,"Private Bathroom & Communal Cat in Large Sunny Apt",1038989,"Kung","Brooklyn","Williamsburg",40.70904,-73.9398,"Private room",95,3,69,"2019-07-05",2.63,2,56
10017920,"Cozy East Village Apartment",13507716,"Regina","Manhattan","East Village",40.72324,-73.98195,"Entire home/apt",55,1,0,"",NA,1,0
14386892,"Private Comfy 2 Room Apt, 23min to Manhattan",88361314,"Cindy","Brooklyn","Windsor Terrace",40.65823,-73.98059,"Entire home/apt",99,4,75,"2019-06-10",2.16,1,216
27678171,"~*PLANT HAVEN*~ Private Room -Charming Garden Apt",94390487,"Samantha","Brooklyn","Bedford-Stuyvesant",40.68592,-73.93117,"Private room",85,3,11,"2019-05-27",1.04,1,170
5613334,"Beautiful room in Brownstone  Bklyn",7322898,"Clemencia","Brooklyn","Prospect Heights",40.67928,-73.97013,"Private room",110,7,0,"",NA,1,0
4512045,"Beautiful Exposed Brick Studio Loft",13282162,"Manuel","Manhattan","Upper West Side",40.78294,-73.98474,"Entire home/apt",148,3,35,"2019-07-01",0.63,1,207
30256952,"Warm little building 温馨小筑 따뜻한 작은 건물 G",92706260,"Kane","Queens","Flushing",40.73888,-73.8206,"Private room",45,1,33,"2019-07-01",4.48,5,80
13373300,"Sunny Apt in Historic Cobble Hill Brownstone",8190806,"Lauren Wesley","Brooklyn","Cobble Hill",40.6885,-73.99443,"Entire home/apt",175,5,53,"2019-06-24",1.44,1,99
27557992,"Lofted Bedroom in Cool Sundrenched Brooklyn Loft",3662122,"Tina","Brooklyn","Bushwick",40.70751,-73.92143,"Private room",63,3,5,"2019-05-15",0.56,3,0
24403784,"Clean and comfy bedroom in the waste free home.",21663531,"Dana","Queens","Ridgewood",40.70778,-73.90323,"Private room",50,2,4,"2019-04-12",0.4,2,293
13378096,"Bushwick 1 Bedroom",16626798,"Chelsea","Brooklyn","Bushwick",40.70222,-73.92947,"Private room",65,21,0,"",NA,1,0
8866178,"Clean cozy and convenient stay",1596626,"Gypsy","Manhattan","Hell's Kitchen",40.76262,-73.98677,"Entire home/apt",135,2,115,"2019-06-23",2.56,1,19
32845516,"Brooklyn stylish studio apartment!",242924411,"James And Laureta","Brooklyn","Bedford-Stuyvesant",40.68543,-73.95415,"Entire home/apt",90,1,14,"2019-06-20",3.39,5,55
34858641,"Minimalist, Designer Apt Flooded with Sun & Views",26023166,"Tiffany","Brooklyn","Clinton Hill",40.68182,-73.959,"Entire home/apt",200,3,1,"2019-05-30",0.73,1,50
29513629,"Gorgeous 1 bedroom in Brooklyn Heights!",781180,"Maria","Brooklyn","Brooklyn Heights",40.69033,-73.9931,"Entire home/apt",150,5,1,"2019-01-04",0.16,1,35
28369648,"New(2019) Renovated bath & 30-40 min to Manhattan",19303369,"Hiroki","Queens","Elmhurst",40.74513,-73.87237,"Private room",33,30,0,"",NA,37,0
15115382,"Private Guestroom in Landmark Bklyn Brownstone",24155326,"Mark Winston","Brooklyn","Crown Heights",40.67619,-73.94936,"Entire home/apt",90,1,222,"2019-06-25",6.61,1,32
260451,"Fort Greene brownstone 1BR- SUBLET",52335,"Alexander","Brooklyn","Fort Greene",40.69142,-73.97203,"Entire home/apt",70,7,4,"2017-08-28",0.05,2,0
4028670,"Luxury 1 Bedroom Sublet ",7877288,"James","Manhattan","Lower East Side",40.72102,-73.98622,"Entire home/apt",120,1,0,"",NA,1,0
6356359,"Gorgeous home steps from the park!",31600563,"Beatrice","Brooklyn","Park Slope",40.67194,-73.97247,"Entire home/apt",152,3,1,"2015-06-02",0.02,1,0
386555,"A PLACE TO STAY CLOSE TO MANHATTAN",773928,"Nen","Staten Island","Stapleton",40.62766,-74.07988,"Private room",110,2,6,"2019-01-01",0.19,1,363
28329209,"Brooklyn Bedstuy Trendy Apt",128041266,"Nayira","Brooklyn","Bedford-Stuyvesant",40.68786,-73.93252,"Entire home/apt",110,1,20,"2019-06-23",2.22,1,19
1890851,"Stylish,Sunny, spacious luxury loft",6321587,"Bud","Brooklyn","Bedford-Stuyvesant",40.68166,-73.94325,"Entire home/apt",149,2,20,"2019-06-09",0.31,1,355
18173198,"Charming & Affordable Shared Studio  in WestHarlem",274333,"Janu","Manhattan","Harlem",40.80026,-73.9546,"Shared room",31,1,65,"2019-06-03",2.44,3,89
32191213,"Bohême à Williamsburg",241541553,"Sam","Brooklyn","Williamsburg",40.71211,-73.96276,"Entire home/apt",418,2,20,"2019-06-30",3.97,1,153
21502547,"LOLA'S NEST-One Bedroom apt-8 mins from NY JFK",156225107,"Caroline","Queens","Laurelton",40.68021,-73.74167,"Entire home/apt",110,1,45,"2019-06-30",2.24,1,170
25769883,"Private room + bathroom in 2 bed apartment",1317353,"Alper","Brooklyn","Bedford-Stuyvesant",40.68174,-73.94437,"Private room",89,3,2,"2019-05-11",0.16,1,176
28867326,"Beuty full bedroom",65827591,"Nubia","Queens","Maspeth",40.73661,-73.90021,"Private room",31,2,6,"2019-01-06",0.65,3,259
29237561,"Sunny New York Home in East Village",24074596,"Vivian","Manhattan","East Village",40.73031,-73.98018,"Entire home/apt",145,3,7,"2019-06-09",0.91,1,4
24114571,"Studio for the Summer",6568865,"Adam","Queens","Forest Hills",40.72385,-73.85124,"Entire home/apt",69,30,0,"",NA,1,99
31111599,"Tribeca Treasure",6096884,"Juliet","Manhattan","SoHo",40.71973,-74.00232,"Entire home/apt",288,3,4,"2019-05-09",0.7,1,87
34813189,"Shared apt by Central Park Near Times Square 2",262360035,"Kuzey","Manhattan","Hell's Kitchen",40.76579,-73.98932,"Shared room",75,1,8,"2019-07-01",4.62,6,365
12333601,"Cozy room in Carroll Gardens, Brooklyn",9632055,"Daniel","Brooklyn","Carroll Gardens",40.68378,-74.00046,"Entire home/apt",55,2,0,"",NA,1,0
23538694,"Clean Overnight sofa bed By Times Square",175180318,"Gúney","Manhattan","Hell's Kitchen",40.76452,-73.9874,"Shared room",75,1,53,"2019-06-19",3.25,6,172
2028272,"Luxurious Chelsea Apt with Terrace",4363412,"Yonathan","Manhattan","Chelsea",40.73985,-74.00138,"Entire home/apt",320,30,24,"2018-12-07",0.36,1,66
33972460,"Wow! Close to all of NYC in Lower East Side",157699374,"Richard","Manhattan","East Village",40.722,-73.98256,"Entire home/apt",179,1,4,"2019-05-19",1.52,1,0
3585452,"A Beautiful Brownstone Apartment",17943391,"Michael","Manhattan","Harlem",40.809,-73.94263,"Entire home/apt",140,2,292,"2019-06-26",4.95,2,186
16363175,"PENTHOUSE OASIS IN THE HEART OF CHELSEA /FLATIRON",4366982,"Rami","Manhattan","Gramercy",40.73741,-73.99003,"Entire home/apt",149,10,9,"2019-02-17",0.29,1,19
22206970,"Beautiful studio in the East Village",118407577,"Vanessa","Manhattan","East Village",40.72588,-73.98243,"Entire home/apt",90,4,4,"2019-05-06",0.22,1,5
13748546,"Bright & Light Chelsea One Bedroom",80315972,"Meghan","Manhattan","Chelsea",40.74361,-73.99885,"Entire home/apt",210,2,1,"2016-07-14",0.03,1,0
33728093,"Cozy Midtown West 1BR w/ roomy sundeck, gym, near Times Sq by Blueground",107434423,"Blueground","Manhattan","Theater District",40.75943,-73.98675,"Entire home/apt",271,30,0,"",NA,232,316
27361321,"Prime Location of Flushing Queens 豪华卧室 旅途中的家 E",63312104,"Max","Queens","Flushing",40.74764,-73.81795,"Private room",55,1,37,"2019-06-03",3.31,6,364
33643309,"Cozy private bedroom 15 min from Manhattan",149312408,"Kateryna And Tim","Queens","Astoria",40.76769,-73.92564,"Private room",55,1,11,"2019-07-07",3.75,2,319
25138442,"Cozy Private studio-apartment",189981848,"Irina","Manhattan","East Harlem",40.79714,-73.93685,"Entire home/apt",112,1,66,"2019-06-23",4.78,1,16
21029490,"Private room in Greenpoint!",6216526,"Catalina","Brooklyn","Greenpoint",40.72386,-73.94085,"Private room",50,4,1,"2017-10-04",0.05,1,0
21125733,"Modern, Bright, Private Bklyn Room w/ 2 Beds",12632660,"Christopher","Brooklyn","Fort Greene",40.69211,-73.98102,"Private room",125,3,60,"2019-06-21",2.79,1,0
30437677,"Clean apt for 5 close to the city & with free gym",105367031,"Miriam","Brooklyn","Bushwick",40.68238,-73.90641,"Entire home/apt",125,2,3,"2019-07-01",1.11,5,342
476899,"NYC studio in ST MARKS PLACE & 1AVE",2363997,"Teresa","Manhattan","East Village",40.72693,-73.98521,"Entire home/apt",155,6,17,"2018-10-11",0.2,1,0
19267834,"Rainbow Guesthouse",124399442,"Igor","Brooklyn","Midwood",40.61359,-73.95983,"Shared room",32,1,8,"2019-06-30",0.32,4,21
17176173,"Artistic room steps from A train",1506191,"Caitlin","Manhattan","Washington Heights",40.85188,-73.93588,"Private room",70,1,26,"2019-05-19",1.08,1,0
30440712,"Private Bedroom in Williamsburg Madison 2L-5",226410657,"Nina","Brooklyn","Bedford-Stuyvesant",40.68625,-73.93053,"Private room",42,30,0,"",NA,27,332
16960374,"Beautiful 1br in Manhattan!",30097523,"Kevin","Manhattan","Harlem",40.82167,-73.94988,"Entire home/apt",110,6,5,"2018-07-23",0.17,1,0
8793503,"Large private room in BK,.5 bath",46066063,"Mungyu","Brooklyn","Bedford-Stuyvesant",40.6945,-73.93113,"Private room",40,4,34,"2018-12-24",0.75,2,105
1654561,"Cozy room in bed-stuy",8773518,"Robb","Brooklyn","Bedford-Stuyvesant",40.68553,-73.94466,"Private room",212,3,1,"2019-04-09",0.33,3,109
16224408,"Private one bedroom in Astoria (Halletts Point)",1354727,"Courtney","Queens","Astoria",40.77499,-73.93565,"Private room",75,1,50,"2019-06-18",1.59,2,61
13273903,"Studio apartment in Luxury building near Wall St.",6297445,"Omar","Manhattan","Financial District",40.70662,-74.0051,"Entire home/apt",150,3,6,"2017-06-11",0.17,1,0
3093469,"Amazing Private Room in Brooklyn - Fort Greene",7107807,"Crystal & Clee","Brooklyn","Clinton Hill",40.68541,-73.96728,"Private room",93,6,108,"2019-05-01",1.73,1,336
33407108,"Manhattan Luxury Private Bedroom",224317184,"Luke","Manhattan","Inwood",40.86256,-73.92887,"Private room",90,3,1,"2019-05-20",0.6,8,258
35579504,"Sunny 4 br 2 bath duplex in the heart of Manhattan",267698769,"Chase","Manhattan","Midtown",40.74512,-73.98212,"Entire home/apt",395,1,4,"2019-06-29",4,1,296
9707671,"Cozy Apartment",14811787,"Will","Manhattan","Upper East Side",40.76675,-73.95144,"Private room",135,2,10,"2019-07-01",0.23,2,339
15453102,"Large Sofa in Artist's Apartment",41393276,"Alexandra","Brooklyn","Flatbush",40.64083,-73.96436,"Shared room",40,1,48,"2019-06-30",1.45,1,17
35936791,"Amazing Apartment in Upper East near Guggenheim",270301946,"Carlos","Manhattan","Upper East Side",40.77961,-73.95181,"Entire home/apt",230,3,0,"",NA,1,324
34787483,"Shiny, comfy room, 10 minutes to Downtown Flushing",221739176,"Suping","Queens","Kew Gardens Hills",40.72619,-73.82886,"Private room",50,2,2,"2019-06-24",1.62,1,89
20235361,"2 Bedrooms 5 beds apt perfect for groups",144197377,"Riley","Manhattan","East Harlem",40.79873,-73.93263,"Entire home/apt",199,1,34,"2018-04-26",1.5,1,0
30980752,"Sunny home w/ beautiful views",41511227,"Joe","Brooklyn","Gowanus",40.66744,-73.99254,"Entire home/apt",99,2,1,"2019-01-21",0.18,1,0
6612941,"1 Bedroom Apt. Sunnyside Queens!",33976673,"Jake","Queens","Sunnyside",40.74137,-73.9234,"Private room",60,7,11,"2015-09-29",0.22,1,0
7636280,"Calm and Cute Entire Studio",40058595,"Sloane","Manhattan","Upper East Side",40.77865,-73.94858,"Entire home/apt",175,2,4,"2016-05-29",0.08,1,0
26937970,"3 BEDS -ROOM IN CONVERTED FACTORY LOFT -NEAR METRO",35606248,"Blake And Madia","Brooklyn","Bushwick",40.70458,-73.92753,"Private room",95,2,23,"2019-06-09",2.08,5,361
27833130,"Creative Bushwick - Cozy Private Room",210175250,"Dr. Jihene","Brooklyn","Bushwick",40.6888,-73.92015,"Private room",30,1,18,"2019-06-23",3.6,1,93
21280280,"Prince single room",14103991,"Ruth","Queens","Flushing",40.75602,-73.818,"Private room",40,2,29,"2019-06-20",1.4,4,314
35081665,"#2 Hotel-like Private Room KING Bed near JFK",263504959,"David","Queens","Woodhaven",40.6929,-73.86378,"Private room",50,1,10,"2019-07-04",10,8,273
19123146,"Big 1-bedroom in Tribeca with landscaped roof deck",201735,"Walter","Manhattan","Tribeca",40.71773,-74.00601,"Entire home/apt",195,2,4,"2017-07-04",0.16,1,0
20286744,"Modern Extra Large Super Sunny Private Bedroom",48076117,"Shelley","Brooklyn","Crown Heights",40.6739,-73.93372,"Private room",55,1,63,"2019-07-03",2.77,2,30
22180116,"Brooklyn Huge Room",15640230,"Susana","Brooklyn","Crown Heights",40.66571,-73.9338,"Private room",35,30,5,"2018-08-10",0.28,4,292
13451943,"Private Room in Bushwick Parlor Apartment",12524253,"Kelly","Brooklyn","Williamsburg",40.70667,-73.92668,"Private room",51,14,0,"",NA,1,0
10142056,"Authentic studio-UES (30 days MIN)",23772724,"Elem","Manhattan","Upper East Side",40.77349,-73.95225,"Entire home/apt",99,30,7,"2018-12-31",0.18,15,327
29486971,"cozy artsy cool",52370129,"Nino","Brooklyn","Bay Ridge",40.62444,-74.02916,"Private room",63,2,5,"2019-01-04",0.59,2,12
35427155,"Very close to Subway, Jamaica Hosp, Airtrain, JFK",23217966,"Sandra","Queens","Jamaica",40.70415,-73.81558,"Private room",35,2,6,"2019-06-27",6,2,38
